"Perimetre","Nature","Date","Heures","Ech. physiques","Ech. comm. Angleterre","Ech. comm. Espagne","Ech. comm. Italie","Ech. comm. Suisse","Ech. comm. Allemagne-Belgique"
"France","Données définitives","6/29/2016","4:00","-10418","-1401","-1200","-2055","-2480","-3253"
"France","Données définitives","6/29/2016","4:30","-10621","-1401","-1200","-2055","-2480","-3253"
"France","Données définitives","6/29/2016","5:00","-10344","-1401","-1200","-2055","-1472","-3815"
"France","Données définitives","6/29/2016","5:30","-10057","-1401","-1200","-2055","-1472","-3815"
"France","Données définitives","6/29/2016","6:00","-10005","-1401","-1200","-2055","-858","-2045"
"France","Données définitives","6/29/2016","6:30","-8196","-1401","-1200","-2055","-858","-2120"
"France","Données définitives","6/29/2016","7:00","-7722","-1500","-1850","-2514","-16","71"
"France","Données définitives","6/29/2016","7:30","-6300","-1500","-1850","-2514","-16","71"
"France","Données définitives","6/29/2016","8:00","-5968","-1500","-1750","-2514","1202","48"
"France","Données définitives","6/29/2016","8:30","-4897","-1500","-1750","-2514","1202","223"
"France","Données définitives","6/29/2016","9:00","-4368","-1500","-1750","-2514","1202","543"
"France","Données définitives","6/29/2016","9:30","-4013","-1500","-1750","-2514","1202","643"
"France","Données définitives","6/29/2016","10:00","-4088","-1500","-1750","-2514","1202","486"
"France","Données définitives","6/29/2016","10:30","-4326","-1500","-1750","-2514","1202","486"
"France","Données définitives","6/29/2016","11:00","-4123","-1500","-725","-2514","1207","1184"
"France","Données définitives","6/29/2016","11:30","-2668","-1500","-725","-2514","1207","1184"
"France","Données définitives","6/29/2016","12:00","-2731","-1500","-670","-2514","1230","827"
"France","Données définitives","6/29/2016","12:30","-2891","-1500","-670","-2514","1230","827"
"France","Données définitives","6/29/2016","13:00","-3015","-1500","-800","-2514","1230","1083"
"France","Données définitives","6/29/2016","13:30","-2821","-1500","-800","-2514","1230","1083"
"France","Données définitives","6/29/2016","14:00","-2759","-1425","-950","-2514","1230","1188"
"France","Données définitives","6/29/2016","14:30","-2653","-1425","-950","-2514","1230","1188"
"France","Données définitives","6/29/2016","15:00","-3007","-1500","-1110","-2514","1230","394"
"France","Données définitives","6/29/2016","15:30","-3527","-1500","-1110","-2514","1230","394"
"France","Données définitives","6/29/2016","16:00","-3922","-1500","-1111","-2514","1230","-382"
"France","Données définitives","6/29/2016","16:30","-4389","-1500","-1111","-2514","1230","-382"
"France","Données définitives","6/29/2016","17:00","-4589","-1500","-1273","-2484","1230","-958"
"France","Données définitives","6/29/2016","17:30","-5247","-1500","-1273","-2484","1230","-958"
"France","Données définitives","6/29/2016","18:00","-5307","-1500","-1750","-2514","1230","-340"
"France","Données définitives","6/29/2016","18:30","-5150","-1500","-1750","-2514","1230","-340"
"France","Données définitives","6/29/2016","19:00","-5113","-1500","-1850","-2514","1230","-1306"
"France","Données définitives","6/29/2016","19:30","-6332","-1500","-1850","-2514","1230","-1306"
"France","Données définitives","6/29/2016","20:00","-6772","-1500","-1850","-2514","211","-1579"
"France","Données définitives","6/29/2016","20:30","-7934","-1500","-1850","-2514","211","-1532"
"France","Données définitives","6/29/2016","21:00","-8274","-1500","-1850","-2514","33","-2363"
"France","Données définitives","6/29/2016","21:30","-9159","-1500","-1850","-2514","33","-2308"
"France","Données définitives","6/29/2016","22:00","-8280","-1500","-1850","-2514","1037","-1177"
"France","Données définitives","6/29/2016","22:30","-7017","-1500","-1850","-2514","1212","-1177"
"France","Données définitives","6/29/2016","23:00","-5942","-1500","-1850","-2055","1212","698"
"France","Données définitives","6/29/2016","23:30","-4129","-1500","-1850","-2055","1212","698"
"France","Données définitives","6/30/2016","0:00","-4058","-1450","-1850","-2192","620","-391"
"France","Données définitives","6/30/2016","0:30","-5481","-1450","-1850","-2192","620","-391"
"France","Données définitives","6/30/2016","1:00","-5704","-1450","-1200","-2192","272","-1431"
"France","Données définitives","6/30/2016","1:30","-6123","-1450","-1200","-2192","272","-1405"
"France","Données définitives","6/30/2016","2:00","-6721","-1450","-1200","-2192","-1757","-1618"
"France","Données définitives","6/30/2016","2:30","-8090","-1450","-1200","-2192","-1757","-1618"
"France","Données définitives","6/30/2016","3:00","-8556","-1450","-1200","-2192","-1976","-3218"
"France","Données définitives","6/30/2016","3:30","-10219","-1450","-1200","-2192","-1976","-3218"
"France","Données définitives","6/30/2016","4:00","-10651","-1450","-1200","-2192","-2146","-3557"
"France","Données définitives","6/30/2016","4:30","-10851","-1450","-1200","-2192","-2146","-3582"
"France","Données définitives","6/30/2016","5:00","-10795","-1450","-1200","-2192","-2195","-2595"
"France","Données définitives","6/30/2016","5:30","-10000","-1450","-1200","-2192","-2195","-2620"
"France","Données définitives","6/30/2016","6:00","-9644","-1450","-1200","-2192","-2393","-879"
"France","Données définitives","6/30/2016","6:30","-8647","-1450","-1200","-2192","-2393","-1004"
"France","Données définitives","6/30/2016","7:00","-8645","-1450","-1850","-2423","-1324","-529"
"France","Données définitives","6/30/2016","7:30","-7807","-1450","-1850","-2423","-1324","-553"
"France","Données définitives","6/30/2016","8:00","-7916","-1500","-1850","-2423","-357","-144"
"France","Données définitives","6/30/2016","8:30","-6967","-1500","-1850","-2423","-332","-144"
"France","Données définitives","6/30/2016","9:00","-6587","-1500","-1850","-2423","904","-667"
"France","Données définitives","6/30/2016","9:30","-5857","-1500","-1850","-2423","904","-667"
"France","Données définitives","6/30/2016","10:00","-5792","-1500","-1850","-2423","1202","-1667"
"France","Données définitives","6/30/2016","10:30","-6540","-1500","-1850","-2423","1202","-1667"
"France","Données définitives","6/30/2016","11:00","-6382","-1500","-777","-2323","1207","-1844"
"France","Données définitives","6/30/2016","11:30","-5736","-1500","-777","-2323","1207","-1844"
"France","Données définitives","6/30/2016","12:00","-5472","-1500","-1350","-2373","1230","-592"
"France","Données définitives","6/30/2016","12:30","-5473","-1500","-1350","-2373","1230","-592"
"France","Données définitives","6/30/2016","13:00","-5354","-1500","-1850","-2423","1230","-753"
"France","Données définitives","6/30/2016","13:30","-5675","-1500","-1850","-2423","1230","-753"
"France","Données définitives","6/30/2016","14:00","-5607","-1500","-1850","-2423","1230","-1172"
"France","Données définitives","6/30/2016","14:30","-6126","-1500","-1850","-2423","1230","-1172"
"France","Données définitives","6/30/2016","15:00","-6228","-1500","-1100","-2423","1230","-1884"
"France","Données définitives","6/30/2016","15:30","-6361","-1500","-1100","-2423","1230","-1884"
"France","Données définitives","6/30/2016","16:00","-6356","-1500","-1100","-2423","1230","-2402"
"France","Données définitives","6/30/2016","16:30","-6761","-1500","-1100","-2423","1230","-2402"
"France","Données définitives","6/30/2016","17:00","-6737","-1500","-1850","-2423","1151","-2227"
"France","Données définitives","6/30/2016","17:30","-7484","-1500","-1850","-2423","976","-2227"
"France","Données définitives","6/30/2016","18:00","-7514","-1500","-1850","-2423","942","-1935"
"France","Données définitives","6/30/2016","18:30","-7361","-1500","-1850","-2423","914","-1935"
"France","Données définitives","6/30/2016","19:00","-7156","-1500","-1850","-2423","558","-1716"
"France","Données définitives","6/30/2016","19:30","-7572","-1500","-1850","-2423","533","-1716"
"France","Données définitives","6/30/2016","20:00","-7954","-1500","-1850","-2423","367","-2697"
"France","Données définitives","6/30/2016","20:30","-8755","-1500","-1850","-2423","367","-2697"
"France","Données définitives","6/30/2016","21:00","-9191","-1500","-1850","-2423","-6","-3177"
"France","Données définitives","6/30/2016","21:30","-9395","-1500","-1850","-2423","119","-3177"
"France","Données définitives","6/30/2016","22:00","-8974","-1500","-1850","-2423","1087","-1607"
"France","Données définitives","6/30/2016","22:30","-7354","-1500","-1850","-2423","1212","-1607"
"France","Données définitives","6/30/2016","23:00","-6385","-1500","-1850","-2192","1212","-342"
"France","Données définitives","6/30/2016","23:30","-5242","-1500","-1850","-2192","1212","-342"
"France","Données définitives","7/1/2016","0:00","-5127","-1500","-1850","-2431","1145","-1793"
"France","Données définitives","7/1/2016","0:30","-6786","-1500","-1850","-2431","1145","-1793"
"France","Données définitives","7/1/2016","1:00","-6928","-1500","-1200","-2431","524","-2287"
"France","Données définitives","7/1/2016","1:30","-7197","-1500","-1200","-2431","524","-2187"
"France","Données définitives","7/1/2016","2:00","-7459","-1500","-1200","-2431","-1211","-1947"
"France","Données définitives","7/1/2016","2:30","-8725","-1500","-1200","-2431","-1211","-1947"
"France","Données définitives","7/1/2016","3:00","-9245","-1500","-1200","-2431","-1806","-3296"
"France","Données définitives","7/1/2016","3:30","-10443","-1500","-1200","-2431","-1806","-3296"
"France","Données définitives","7/1/2016","4:00","-10906","-1500","-1200","-2431","-1891","-4379"
"France","Données définitives","7/1/2016","4:30","-11773","-1500","-1200","-2431","-1891","-4479"
"France","Données définitives","7/1/2016","5:00","-11542","-1500","-1200","-2431","-1644","-2730"
"France","Données définitives","7/1/2016","5:30","-9694","-1500","-1200","-2431","-1644","-2730"
"France","Données définitives","7/1/2016","6:00","-9217","-1000","-1200","-2431","-1730","-584"
"France","Données définitives","7/1/2016","6:30","-7431","-1000","-1200","-2431","-1730","-684"
"France","Données définitives","7/1/2016","7:00","-7326","-1500","-1850","-2374","-293","294"
"France","Données définitives","7/1/2016","7:30","-6377","-1500","-1850","-2374","-293","294"
"France","Données définitives","7/1/2016","8:00","-5955","-1500","-1850","-2374","1520","-705"
"France","Données définitives","7/1/2016","8:30","-4999","-1500","-1850","-2374","1520","-705"
"France","Données définitives","7/1/2016","9:00","-4769","-1500","-1850","-2374","1709","-765"
"France","Données définitives","7/1/2016","9:30","-5093","-1500","-1850","-2374","1709","-765"
"France","Données définitives","7/1/2016","10:00","-5013","-1500","-1800","-2374","1190","-60"
"France","Données définitives","7/1/2016","10:30","-5051","-1500","-1800","-2374","1190","-60"
"France","Données définitives","7/1/2016","11:00","-4910","-1500","-1800","-2374","1094","281"
"France","Données définitives","7/1/2016","11:30","-4859","-1500","-1800","-2374","1094","281"
"France","Données définitives","7/1/2016","12:00","-4695","-1500","-1800","-2374","1228","386"
"France","Données définitives","7/1/2016","12:30","-4910","-1500","-1800","-2374","1228","386"
"France","Données définitives","7/1/2016","13:00","-4989","-1500","-1800","-2374","1413","-358"
"France","Données définitives","7/1/2016","13:30","-5117","-1500","-1800","-2374","1413","-358"
"France","Données définitives","7/1/2016","14:00","-4885","-1500","-1300","-2374","1493","-648"
"France","Données définitives","7/1/2016","14:30","-4734","-1500","-1300","-2374","1493","-648"
"France","Données définitives","7/1/2016","15:00","-4772","-1500","-1350","-2374","1481","-1414"
"France","Données définitives","7/1/2016","15:30","-5363","-1500","-1350","-2374","1481","-1414"
"France","Données définitives","7/1/2016","16:00","-5362","-1500","-1350","-2374","1421","-1883"
"France","Données définitives","7/1/2016","16:30","-6115","-1500","-1350","-2374","1421","-1883"
"France","Données définitives","7/1/2016","17:00","-6128","-1500","-1650","-2374","1080","-1548"
"France","Données définitives","7/1/2016","17:30","-6293","-1500","-1650","-2374","1080","-1573"
"France","Données définitives","7/1/2016","18:00","-6342","-1500","-1850","-2374","66","-257"
"France","Données définitives","7/1/2016","18:30","-6439","-1500","-1850","-2374","66","-422"
"France","Données définitives","7/1/2016","19:00","-6254","-1500","-1850","-2374","-115","-1037"
"France","Données définitives","7/1/2016","19:30","-7568","-1500","-1850","-2374","-115","-1137"
"France","Données définitives","7/1/2016","20:00","-7864","-1500","-1850","-2374","-1051","-1873"
"France","Données définitives","7/1/2016","20:30","-8715","-1500","-1850","-2374","-1051","-1873"
"France","Données définitives","7/1/2016","21:00","-8998","-1365","-1850","-2374","-1365","-1525"
"France","Données définitives","7/1/2016","21:30","-8631","-1365","-1850","-2374","-1365","-1525"
"France","Données définitives","7/1/2016","22:00","-8246","-1500","-1850","-2374","1112","-988"
"France","Données définitives","7/1/2016","22:30","-7262","-1500","-1850","-2374","1112","-888"
"France","Données définitives","7/1/2016","23:00","-5906","-1500","-1850","-2431","1112","97"
"France","Données définitives","7/1/2016","23:30","-5324","-1500","-1850","-2431","1112","97"
